IdGestion;DiasAtraso;MontoDeuda;Canal;ContactoEfectivo;PromesasCumplidas;NotaGestor;Pago30d
928;8.0;65505.23;visita;si;0;consulta el monto exacto para ponerse al dia esta semana;1
929;248.0;14818.58;email;no;1;toma nota de la gestion sin comprometer una fecha;0
930;49.0;42744.82;email;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;0
931;38.0;276188.67;telefono;si;2;pide plan de pagos en tres cuotas y deja telefono alternativo;1
932;97.0;32400.33;whatsapp;si;2;se deja mensaje en el contestador con los datos de contacto;1
933;100.0;93334.37;email;no;0;toma nota de la gestion sin comprometer una fecha;0
934;393.0;79060.95;email;si;0;consulta el monto exacto para ponerse al dia esta semana;0
935;59.0;21662.1;telefono;si;2;se deja mensaje en el contestador con los datos de contacto;1
936;72.0;40821.8;visita;si;1;toma nota de la gestion sin comprometer una fecha;1
937;193.0;9008.49;visita;no;1;se deja mensaje en el contestador con los datos de contacto;0
938;117.0;52658.33;email;si;0;atendio un tercero que dice no conocer al titular;0
939;97.0;103488.89;visita;si;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
940;129.0;32538.19;telefono;no;0;toma nota de la gestion sin comprometer una fecha;0
941;139.0;9737.89;telefono;si;0;toma nota de la gestion sin comprometer una fecha;0
942;176.0;68654.79;visita;si;2;toma nota de la gestion sin comprometer una fecha;0
943;130.0;27866.71;telefono;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;1
944;22.0;36177.61;email;si;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;1
945;12.0;72695.82;whatsapp;no;1;se envia detalle de la deuda por el canal habitual;0
946;231.0;131014.73;telefono;no;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
947;121.0;29946.13;visita;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
948;250.0;25558.89;whatsapp;no;2;no atiende el telefono, el numero figura fuera de servicio;0
949;75.0;27324.76;email;si;2;no atiende el telefono, el numero figura fuera de servicio;0
950;35.0;20472.6;telefono;si;2;consulta el monto exacto para ponerse al dia esta semana;1
951;75.0;62879.98;telefono;si;1;se envia detalle de la deuda por el canal habitual;0
952;93.0;49244.13;whatsapp;si;1;atendio un tercero que dice no conocer al titular;0
953;383.0;344315.55;telefono;no;0;atiende y pide volver a llamar en horario de la tarde;0
954;247.0;54826.69;telefono;si;1;manifiesta intencion de regularizar apenas cobre el sueldo;0
955;81.0;54724.67;whatsapp;no;0;toma nota de la gestion sin comprometer una fecha;0
956;303.0;89824.39;whatsapp;no;1;atiende y pide volver a llamar en horario de la tarde;0
957;82.0;51807.41;whatsapp;si;1;se envia detalle de la deuda por el canal habitual;1
958;30.0;40667.98;whatsapp;no;3;atendio un tercero que dice no conocer al titular;1
959;173.0;40622.58;telefono;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
960;105.0;53895.51;email;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
961;128.0;15475.37;email;no;2;se niega a pagar y menciona que iniciara un reclamo;0
962;35.0;54078.09;whatsapp;si;1;consulta el monto exacto para ponerse al dia esta semana;1
963;55.0;14034.04;email;si;1;atendio un tercero que dice no conocer al titular;1
964;33.0;14282.24;email;si;2;atiende y pide volver a llamar en horario de la tarde;1
965;122.0;9088.95;email;si;0;se niega a pagar y menciona que iniciara un reclamo;0
966;111.0;17978.5;whatsapp;si;0;consulta el monto exacto para ponerse al dia esta semana;0
967;85.0;20315.46;whatsapp;si;1;solicita que le enviemos los datos de la cuenta por escrito;1
968;246.0;19295.85;whatsapp;no;1;se deja mensaje en el contestador con los datos de contacto;0
969;96.0;94985.05;telefono;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
970;89.0;29972.16;email;no;2;atendio un tercero que dice no conocer al titular;0
971;109.0;34930.87;whatsapp;si;1;consulta el monto exacto para ponerse al dia esta semana;1
972;94.0;23972.93;whatsapp;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;1
973;193.0;178868.26;email;si;0;atendio un tercero que dice no conocer al titular;0
974;580.0;74699.4;email;si;1;pide plan de pagos en tres cuotas y deja telefono alternativo;0
975;220.0;26496.33;whatsapp;si;3;toma nota de la gestion sin comprometer una fecha;0
976;181.0;41527.59;telefono;si;1;consulta el monto exacto para ponerse al dia esta semana;0
977;162.0;45346.57;whatsapp;si;0;se envia detalle de la deuda por el canal habitual;0
978;182.0;76254.41;email;no;2;toma nota de la gestion sin comprometer una fecha;0
979;266.0;28020.44;whatsapp;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;0
980;283.0;162065.19;whatsapp;no;2;atiende y pide volver a llamar en horario de la tarde;0
981;179.0;28523.89;telefono;si;3;toma nota de la gestion sin comprometer una fecha;1
982;231.0;7473.84;email;si;1;se deja mensaje en el contestador con los datos de contacto;0
983;72.0;87392.85;whatsapp;si;1;se envia detalle de la deuda por el canal habitual;0
984;42.0;14595.28;telefono;si;0;atendio un tercero que dice no conocer al titular;1
985;109.0;18062.15;telefono;si;0;solicita que le enviemos los datos de la cuenta por escrito;1
986;151.0;101670.96;telefono;no;2;se deja mensaje en el contestador con los datos de contacto;0
987;127.0;55883.27;telefono;si;0;atendio un tercero que dice no conocer al titular;0
988;74.0;28324.41;visita;no;1;se deja mensaje en el contestador con los datos de contacto;1
989;95.0;60198.2;telefono;no;0;se deja mensaje en el contestador con los datos de contacto;0
990;84.0;15451.01;telefono;si;0;solicita que le enviemos los datos de la cuenta por escrito;1
991;94.0;9310.44;visita;si;1;no atiende el telefono, el numero figura fuera de servicio;0
992;150.0;1054304.21;telefono;no;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
993;50.0;25887.2;telefono;si;0;no atiende el telefono, el numero figura fuera de servicio;1
994;173.0;15927.62;visita;si;1;se deja mensaje en el contestador con los datos de contacto;0
995;185.0;1009846.13;email;no;2;se deja mensaje en el contestador con los datos de contacto;0
996;134.0;21932.12;telefono;si;0;no atiende el telefono, el numero figura fuera de servicio;0
997;111.0;182362.28;email;si;1;se envia detalle de la deuda por el canal habitual;0
998;112.0;69176.68;whatsapp;si;0;atiende y pide volver a llamar en horario de la tarde;1
999;46.0;28870.36;whatsapp;si;1;atendio un tercero que dice no conocer al titular;0
1000;207.0;8259.89;telefono;no;0;manifiesta intencion de regularizar apenas cobre el sueldo;0
1001;67.0;94174.7;whatsapp;no;0;se niega a pagar y menciona que iniciara un reclamo;0
1002;59.0;76690.71;visita;si;1;se deja mensaje en el contestador con los datos de contacto;1
1003;105.0;70219.46;whatsapp;no;0;toma nota de la gestion sin comprometer una fecha;0
1004;200.0;49482.67;email;si;2;consulta el monto exacto para ponerse al dia esta semana;1
1005;74.0;54998.12;telefono;no;0;se niega a pagar y menciona que iniciara un reclamo;0
1006;371.0;40722.52;whatsapp;no;1;pide plan de pagos en tres cuotas y deja telefono alternativo;0
1007;38.0;19067.68;email;si;1;atendio un tercero que dice no conocer al titular;1
1008;151.0;62259.11;email;no;0;se envia detalle de la deuda por el canal habitual;0
1009;156.0;49006.5;telefono;si;1;toma nota de la gestion sin comprometer una fecha;1
1010;126.0;82758.73;email;no;1;toma nota de la gestion sin comprometer una fecha;0
1011;44.0;9737.61;email;si;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1012;61.0;12352.81;whatsapp;si;1;manifiesta intencion de regularizar apenas cobre el sueldo;1
1013;99.0;97505.61;email;si;1;se niega a pagar y menciona que iniciara un reclamo;0
1014;203.0;54510.58;telefono;si;0;toma nota de la gestion sin comprometer una fecha;0
1015;256.0;35942.8;whatsapp;si;0;atiende y pide volver a llamar en horario de la tarde;0
1016;164.0;20404.93;telefono;si;0;se envia detalle de la deuda por el canal habitual;1
1017;238.0;62382.29;visita;no;0;se envia detalle de la deuda por el canal habitual;0
1018;194.0;21752.01;visita;no;0;se envia detalle de la deuda por el canal habitual;0
1019;146.0;62122.78;whatsapp;no;0;toma nota de la gestion sin comprometer una fecha;0
1020;100.0;76818.41;email;si;3;se niega a pagar y menciona que iniciara un reclamo;1
1021;18.0;7654.93;whatsapp;si;1;pide plan de pagos en tres cuotas y deja telefono alternativo;1
1022;33.0;105861.26;telefono;si;0;solicita que le enviemos los datos de la cuenta por escrito;1
1023;37.0;69392.38;whatsapp;si;0;solicita que le enviemos los datos de la cuenta por escrito;1
1024;64.0;21762.96;whatsapp;no;2;atiende y pide volver a llamar en horario de la tarde;0
1025;246.0;28618.17;visita;si;0;se envia detalle de la deuda por el canal habitual;0
1026;113.0;71759.46;telefono;si;1;se envia detalle de la deuda por el canal habitual;0
1027;75.0;31851.6;whatsapp;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;0
1028;85.0;13908.42;telefono;si;1;atiende y pide volver a llamar en horario de la tarde;1
1029;68.0;79880.42;telefono;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;0
1030;64.0;41911.44;visita;no;3;toma nota de la gestion sin comprometer una fecha;1
1031;38.0;19626.62;visita;si;1;manifiesta intencion de regularizar apenas cobre el sueldo;1
1032;111.0;15779.53;whatsapp;si;2;sin respuesta a los mensajes, la direccion registrada es incorrecta;1
1033;263.0;14371.59;whatsapp;no;1;toma nota de la gestion sin comprometer una fecha;0
1034;23.0;47763.2;visita;no;4;atiende y pide volver a llamar en horario de la tarde;1
1035;192.0;96725.18;whatsapp;si;1;consulta el monto exacto para ponerse al dia esta semana;0
1036;140.0;24614.94;whatsapp;si;0;se deja mensaje en el contestador con los datos de contacto;0
1037;33.0;66723.72;whatsapp;si;0;toma nota de la gestion sin comprometer una fecha;1
1038;71.0;91861.42;whatsapp;no;0;se envia detalle de la deuda por el canal habitual;0
1039;66.0;13446.69;whatsapp;si;0;consulta el monto exacto para ponerse al dia esta semana;0
1040;200.0;56999.26;whatsapp;no;0;atendio un tercero que dice no conocer al titular;0
1041;57.0;81325.81;email;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;1
1042;168.0;189706.51;whatsapp;si;1;se envia detalle de la deuda por el canal habitual;0
1043;194.0;13859.29;whatsapp;si;1;consulta el monto exacto para ponerse al dia esta semana;1
1044;103.0;78795.56;email;si;2;no atiende el telefono, el numero figura fuera de servicio;0
1045;131.0;63299.89;visita;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;0
1046;148.0;72441.65;email;si;2;solicita que le enviemos los datos de la cuenta por escrito;0
1047;53.0;20692.8;telefono;si;2;atiende y pide volver a llamar en horario de la tarde;1
1048;91.0;26494.18;whatsapp;si;1;manifiesta intencion de regularizar apenas cobre el sueldo;1
1049;80.0;10771.97;telefono;si;0;consulta el monto exacto para ponerse al dia esta semana;1
1050;166.0;48217.15;telefono;si;1;se envia detalle de la deuda por el canal habitual;1
1051;78.0;51155.82;whatsapp;no;1;no atiende el telefono, el numero figura fuera de servicio;0
1052;109.0;40124.5;telefono;no;2;toma nota de la gestion sin comprometer una fecha;0
1053;72.0;13791.55;whatsapp;si;0;se niega a pagar y menciona que iniciara un reclamo;0
1054;92.0;45761.16;telefono;si;0;se envia detalle de la deuda por el canal habitual;0
1055;189.0;37653.45;whatsapp;no;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1056;80.0;107764.72;telefono;no;0;atiende y pide volver a llamar en horario de la tarde;0
1057;95.0;194203.39;email;si;0;se deja mensaje en el contestador con los datos de contacto;0
1058;60.0;36420.04;whatsapp;si;1;toma nota de la gestion sin comprometer una fecha;1
1059;15.0;31922.81;whatsapp;no;2;se niega a pagar y menciona que iniciara un reclamo;1
1060;118.0;63529.56;email;no;1;atiende y pide volver a llamar en horario de la tarde;0
1061;150.0;43291.88;whatsapp;no;1;manifiesta intencion de regularizar apenas cobre el sueldo;0
1062;28.0;16983.99;whatsapp;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;1
1063;124.0;105733.01;whatsapp;si;1;atiende y pide volver a llamar en horario de la tarde;0
1064;30.0;27443.81;email;no;0;atendio un tercero que dice no conocer al titular;0
1065;78.0;43850.05;whatsapp;si;2;toma nota de la gestion sin comprometer una fecha;1
1066;68.0;20637.14;whatsapp;si;0;no atiende el telefono, el numero figura fuera de servicio;0
1067;49.0;44970.85;whatsapp;no;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1068;36.0;49943.14;whatsapp;no;0;atiende y pide volver a llamar en horario de la tarde;0
1069;29.0;39904.24;whatsapp;no;1;atendio un tercero que dice no conocer al titular;0
1070;167.0;47367.51;whatsapp;si;0;se deja mensaje en el contestador con los datos de contacto;0
1071;60.0;13702.54;telefono;si;1;toma nota de la gestion sin comprometer una fecha;1
1072;155.0;26546.53;whatsapp;si;4;pide plan de pagos en tres cuotas y deja telefono alternativo;1
1073;99.0;246324.64;email;no;2;no atiende el telefono, el numero figura fuera de servicio;0
1074;49.0;100938.58;telefono;si;2;solicita que le enviemos los datos de la cuenta por escrito;1
1075;146.0;33890.42;email;si;1;se deja mensaje en el contestador con los datos de contacto;0
1076;114.0;9089.5;whatsapp;si;0;se deja mensaje en el contestador con los datos de contacto;0
1077;106.0;50859.74;whatsapp;no;2;atiende y pide volver a llamar en horario de la tarde;1
1078;67.0;37200.8;telefono;si;1;consulta el monto exacto para ponerse al dia esta semana;0
1079;84.0;18103.98;visita;si;2;solicita que le enviemos los datos de la cuenta por escrito;1
1080;116.0;38281.8;whatsapp;no;0;atiende y pide volver a llamar en horario de la tarde;0
1081;150.0;23045.08;telefono;no;2;atiende y pide volver a llamar en horario de la tarde;0
1082;209.0;38334.04;whatsapp;no;1;toma nota de la gestion sin comprometer una fecha;0
1083;75.0;34620.11;visita;no;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1084;148.0;201573.6;whatsapp;no;0;toma nota de la gestion sin comprometer una fecha;0
1085;215.0;35032.39;whatsapp;si;0;consulta el monto exacto para ponerse al dia esta semana;1
1086;172.0;37568.23;telefono;si;0;consulta el monto exacto para ponerse al dia esta semana;0
1087;236.0;26465.8;whatsapp;si;2;toma nota de la gestion sin comprometer una fecha;1
1088;86.0;11555.95;email;si;1;solicita que le enviemos los datos de la cuenta por escrito;1
1089;119.0;89054.66;whatsapp;si;0;atiende y pide volver a llamar en horario de la tarde;0
1090;94.0;17302.26;visita;no;1;se envia detalle de la deuda por el canal habitual;0
1091;51.0;13424.86;whatsapp;si;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;1
1092;52.0;2829.83;email;si;1;se niega a pagar y menciona que iniciara un reclamo;1
1093;39.0;57954.7;whatsapp;si;1;no atiende el telefono, el numero figura fuera de servicio;0
1094;263.0;432409.47;visita;si;1;no atiende el telefono, el numero figura fuera de servicio;0
1095;185.0;70048.89;visita;si;1;atendio un tercero que dice no conocer al titular;0
1096;189.0;21972.77;telefono;si;0;consulta el monto exacto para ponerse al dia esta semana;0
1097;249.0;24252.49;whatsapp;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
1098;121.0;101859.03;whatsapp;no;1;atiende y pide volver a llamar en horario de la tarde;0
1099;182.0;248320.62;telefono;si;1;toma nota de la gestion sin comprometer una fecha;0
1100;192.0;36378.32;telefono;si;0;toma nota de la gestion sin comprometer una fecha;0
1101;131.0;12506.52;visita;si;1;toma nota de la gestion sin comprometer una fecha;0
1102;87.0;20713.69;whatsapp;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;1
1103;58.0;30686.28;whatsapp;no;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1104;51.0;103247.39;telefono;si;2;se deja mensaje en el contestador con los datos de contacto;0
1105;88.0;24900.72;whatsapp;si;0;atiende y pide volver a llamar en horario de la tarde;0
